9.817586800771492817e-01,9.717494648388038669e-01,9.752534262311794988e-01,9.853529148672699467e-01,9.847481460624143423e-01,9.855377444266355536e-01,9.530991815618715668e-01,9.658377325781141165e-01
9.822989929665053577e-01,9.726222607107013474e-01,9.765684424725797896e-01,9.858555691006332111e-01,9.847075888705415503e-01,9.861065790035943301e-01,9.550470208248178494e-01,9.671442670720674650e-01
9.830101877204709959e-01,9.735207133744299135e-01,9.775627866200902183e-01,9.864355811077787362e-01,9.847344213392446033e-01,9.868001437303470791e-01,9.564186505897390722e-01,9.685573435424364996e-01
9.837359997568365655e-01,9.739781343010567305e-01,9.787153601301253891e-01,9.868700746871805762e-01,9.848479421196221217e-01,9.873920926672611342e-01,9.576344066110322739e-01,9.692357470088390770e-01
9.843993029519357840e-01,9.743129073870874235e-01,9.794010592320603337e-01,9.872294633610927406e-01,9.848061249469308720e-01,9.880485265792271488e-01,9.586367863845249859e-01,9.699192414297136411e-01
9.847413086428592477e-01,9.747586097271880856e-01,9.796681865570875392e-01,9.875072217040570255e-01,9.848948922498292902e-01,9.886620658418826535e-01,9.594344880360248240e-01,9.708118655988011714e-01
9.849315111444802984e-01,9.752293614351840167e-01,9.801232789076291807e-01,9.878495009077963296e-01,9.849286112980141228e-01,9.891515332808424876e-01,9.603265510250040826e-01,9.711652293254565693e-01
9.854077683798543319e-01,9.758313981384300062e-01,9.807358524979947756e-01,9.880861262096968245e-01,9.849788223810305166e-01,9.895835611745834592e-01,9.613312504637668843e-01,9.716629062042640985e-01
9.857971894099758492e-01,9.761345352629274830e-01,9.811810740777295869e-01,9.883846315886652967e-01,9.849303092140304638e-01,9.900472768702647253e-01,9.620709340176095692e-01,9.724744483435063813e-01
9.861742009111157392e-01,9.764643576456775165e-01,9.817991582521016225e-01,9.885997360559670710e-01,9.848174795734664366e-01,9.903860180488540665e-01,9.630125338506894117e-01,9.734885464476130679e-01
9.864068635465789159e-01,9.770871272352483761e-01,9.824694354312556444e-01,9.885276628698356216e-01,9.849187475018849058e-01,9.906473129326258675e-01,9.636912434997035870e-01,9.742364303461689135e-01
9.867604984916021893e-01,9.773697577772459955e-01,9.830531962081344721e-01,9.884973350372712186e-01,9.849321683121016191e-01,9.909856631210898215e-01,9.646198573027737755e-01,9.750356762013236978e-01
9.869823533564455742e-01,9.778736150648243974e-01,9.836819524300750572e-01,9.886626075692307447e-01,9.848271634691491139e-01,9.912202534869134496e-01,9.656319867251546007e-01,9.760372769140819305e-01
9.872353483944851238e-01,9.781024151608260775e-01,9.840456529885767134e-01,9.887101378895462034e-01,9.848827907679604809e-01,9.915120424104475472e-01,9.663907958480799643e-01,9.768524467768640029e-01
9.876085620856732694e-01,9.784890937990471382e-01,9.843501398556251392e-01,9.888485762145310387e-01,9.848719983454039539e-01,9.917670023933804480e-01,9.669245362109876174e-01,9.774421917607647448e-01
9.879715052348628790e-01,9.786772585218425080e-01,9.847665359019015519e-01,9.890020307519838960e-01,9.848596093564507825e-01,9.919544431162168330e-01,9.673319038167960127e-01,9.778973530646193346e-01
9.882212329750694746e-01,9.791299797337502664e-01,9.848702703912827205e-01,9.892045102185040850e-01,9.848356572066804260e-01,9.922684788388257404e-01,9.675905086291506363e-01,9.783359277647444285e-01
9.883695400628784711e-01,9.793183518153727452e-01,9.850801295904738630e-01,9.893208922396269367e-01,9.847858073648259047e-01,9.924533533845059097e-01,9.682804874637657155e-01,9.786754046855230538e-01
9.886120317781442735e-01,9.794402777999686727e-01,9.855261682796742084e-01,9.895169819931799449e-01,9.847559471508771090e-01,9.926945976085576051e-01,9.689037152319160962e-01,9.788107976256290588e-01
9.888195631597366253e-01,9.794499151109201662e-01,9.859345432235445683e-01,9.897304129827677599e-01,9.847960403383546613e-01,9.929651740743474786e-01,9.693249772868811620e-01,9.790552663566116642e-01
9.890327130659885002e-01,9.796152441659540244e-01,9.861280614216546558e-01,9.900038529036671031e-01,9.849456544993123730e-01,9.932171626712639201e-01,9.696740446900908861e-01,9.796176667277700645e-01
9.892643337007395177e-01,9.799400601631748087e-01,9.863241375955058565e-01,9.902968231154277712e-01,9.850557178653508439e-01,9.935211860327238798e-01,9.703133312561916801e-01,9.802139365581384878e-01
9.893818465196778655e-01,9.801856548413216963e-01,9.866931098791564825e-01,9.904706370020460726e-01,9.850822124058923324e-01,9.937251018799394542e-01,9.706943655231525803e-01,9.808444754612232197e-01
9.895949946632286442e-01,9.806428188362602549e-01,9.870289557869101893e-01,9.906588922609840253e-01,9.850527298477643745e-01,9.938540726092432998e-01,9.707194913821319826e-01,9.813653818337726431e-01
9.897782728265835939e-01,9.809988670967170199e-01,9.872278814227776200e-01,9.908207076099548871e-01,9.848856699866052056e-01,9.939351832510899820e-01,9.710001357490958274e-01,9.818954789787051052e-01
9.900688189674020645e-01,9.812734450412837761e-01,9.875545130690051021e-01,9.909832703429137801e-01,9.847465561875298201e-01,9.940543706777953403e-01,9.712690792214895286e-01,9.823611905098966757e-01
9.902560782616935953e-01,9.815474328430825457e-01,9.876801201286004028e-01,9.911555052516166642e-01,9.846248114371165538e-01,9.941471271494201067e-01,9.716710491669001692e-01,9.829660474176560303e-01
9.903699191835234616e-01,9.819320423318880220e-01,9.878375637679740473e-01,9.913843577901523263e-01,9.844962425648138282e-01,9.941737737819370535e-01,9.722823652982235387e-01,9.835439727448830327e-01
9.905240915035352645e-01,9.822185299399692759e-01,9.880368734819660048e-01,9.914218828578105214e-01,9.844414175908043907e-01,9.942346158275002788e-01,9.726229446174285975e-01,9.839991581596335690e-01
9.907694615177999875e-01,9.823380652286354264e-01,9.882468249452518450e-01,9.915003049671587965e-01,9.844095015855883757e-01,9.943457118786083182e-01,9.732048026096756788e-01,9.843721884435547853e-01
9.909582538170890187e-01,9.824423206706166534e-01,9.883688761402638079e-01,9.915665814110107279e-01,9.843060276200147340e-01,9.944561363831629919e-01,9.738545529982159943e-01,9.846658514709666354e-01
9.910830830690220417e-01,9.823585096838424180e-01,9.884269646323207148e-01,9.915109557519427019e-01,9.842083300034808468e-01,9.945741369673090082e-01,9.743417892283893211e-01,9.848224791149606805e-01
9.913240200465619489e-01,9.823504903298253543e-01,9.886744896970213192e-01,9.914548972772634361e-01,9.840779214803311303e-01,9.946895296706544931e-01,9.748716064061311304e-01,9.850057666462467276e-01
9.914555648153070555e-01,9.824485712236703527e-01,9.888183855380809906e-01,9.914257927335378140e-01,9.840652608235904708e-01,9.948316256976018623e-01,9.752218051489283113e-01,9.852624034058858893e-01
9.916053801166587744e-01,9.824314537265003144e-01,9.889270087129224951e-01,9.914785317210630389e-01,9.839111572794386751e-01,9.950409521222742804e-01,9.756645029397366109e-01,9.854679265714205716e-01
9.916851313689816205e-01,9.824490373656973308e-01,9.889574616155570874e-01,9.914909498126004417e-01,9.838268936303797840e-01,9.951899171719766901e-01,9.761661882364939258e-01,9.857029799019767502e-01
9.918435406420279543e-01,9.824384097848787301e-01,9.890184312455533311e-01,9.915508070176792810e-01,9.836733734128898510e-01,9.952900102655246606e-01,9.766379840397125811e-01,9.859221273289521248e-01
9.919673857623177993e-01,9.827330108179025414e-01,9.890776017314659718e-01,9.914633265406315177e-01,9.835431030780643624e-01,9.954030246017152583e-01,9.771876827336511973e-01,9.862636856891433546e-01
9.921216297204082935e-01,9.829001338165829216e-01,9.890842417215961468e-01,9.915441083489806573e-01,9.834407590890900108e-01,9.954816456492453502e-01,9.775704717903102026e-01,9.865138582061656614e-01
9.922140758645239256e-01,9.830620216414284185e-01,9.891854595394538041e-01,9.916608681284329041e-01,9.834047889288087818e-01,9.955732286419386456e-01,9.780453636743942081e-01,9.868438052412621397e-01
9.922632480476542005e-01,9.832022473221384562e-01,9.892246581019497054e-01,9.918381664478944648e-01,9.833691647058760976e-01,9.956090018662624441e-01,9.784996359976698699e-01,9.870544620005240466e-01
9.923186589934002155e-01,9.833202598942565320e-01,9.892720927423256372e-01,9.920312103212682864e-01,9.833566617633922036e-01,9.956939776445971058e-01,9.789408969071492495e-01,9.871741154318369738e-01
9.924391005199578730e-01,9.834921336465322073e-01,9.892909949467810771e-01,9.921394783919459393e-01,9.833524715013567397e-01,9.957591151695075471e-01,9.793355419803181361e-01,9.873751875360102792e-01
9.925294064254667203e-01,9.835760757958289524e-01,9.892794143743846025e-01,9.922332532674170702e-01,9.833256431485093430e-01,9.957912798566533885e-01,9.796447765224141069e-01,9.875338091677368091e-01
9.926716117749196933e-01,9.835688284333550246e-01,9.893756677064903249e-01,9.922764504126415641e-01,9.832143106066525418e-01,9.957940616498689446e-01,9.799439560527781756e-01,9.876430199033201518e-01
9.928038521452637877e-01,9.836412209412481733e-01,9.896340888592359830e-01,9.923245992375075986e-01,9.831332163204833385e-01,9.958147555796798001e-01,9.801158748969078793e-01,9.876852776142711621e-01
9.928718273603721611e-01,9.838338030033533244e-01,9.898411401695010881e-01,9.924526658849988081e-01,9.828673725385829174e-01,9.958745300924569666e-01,9.803517245234957267e-01,9.879019347261273065e-01
9.928894252466695658e-01,9.840766552073729745e-01,9.899504832962935374e-01,9.925217617872857945e-01,9.826241299804742146e-01,9.959234078225442932e-01,9.805959724553998669e-01,9.880412297800936772e-01
9.930048039688682548e-01,9.842530748593034673e-01,9.901469050637778935e-01,9.926143450809056246e-01,9.825936731161659665e-01,9.960348401824706821e-01,9.808560701832338413e-01,9.880400404019171745e-01
9.931382586454228223e-01,9.843591587177225044e-01,9.902832253557939390e-01,9.926547807200996054e-01,9.824603529165750748e-01,9.961145927925726395e-01,9.810573624376702773e-01,9.880819148546270414e-01
9.931915886528902560e-01,9.845726795764013772e-01,9.903573344303492343e-01,9.926902685735347065e-01,9.823270784574777981e-01,9.962047755498560919e-01,9.811814052858320867e-01,9.881561818315292012e-01
9.932542056760190752e-01,9.848530304016543946e-01,9.904459414846775722e-01,9.927236608449241384e-01,9.823176455372027993e-01,9.962914006635252839e-01,9.812954462291383351e-01,9.882015794178423684e-01
9.933906341174510990e-01,9.850869204582270999e-01,9.905180781761674380e-01,9.927956066349369335e-01,9.822291543425126781e-01,9.963516369796691086e-01,9.814913798484089513e-01,9.882004900783312173e-01
9.934583471782051367e-01,9.853739488741166674e-01,9.906201110132986098e-01,9.928414245389263204e-01,9.821564569068551576e-01,9.964078609504588568e-01,9.815727768265307684e-01,9.884410607293875328e-01
9.935156873535494482e-01,9.854220953013864692e-01,9.907990890784166282e-01,9.928466868077120422e-01,9.820028339048437749e-01,9.964185736966528761e-01,9.819132879034819794e-01,9.886378815673523279e-01
9.936998478606177132e-01,9.854394900277598790e-01,9.909970632924166578e-01,9.928958269070702336e-01,9.818833358236789266e-01,9.964523085704067862e-01,9.820010006262650526e-01,9.887489513914585748e-01
9.938945677095543108e-01,9.855532381110104767e-01,9.911907964313030339e-01,9.929581823715816213e-01,9.817886128160989712e-01,9.965275925324689199e-01,9.821455520388622240e-01,9.888366854064296607e-01
9.941467216525412542e-01,9.856718993318154265e-01,9.912892395104038190e-01,9.930017933926642559e-01,9.817299043310091511e-01,9.966023669928083528e-01,9.824261229618755920e-01,9.889727308252198590e-01
9.943237022525888147e-01,9.857642747949028061e-01,9.913575695752566697e-01,9.930154958821608702e-01,9.818163412132956402e-01,9.966169599244131261e-01,9.825979752448643634e-01,9.889565824407651196e-01
9.945088421723858874e-01,9.858568329743124803e-01,9.914032361110539648e-01,9.929985120508667551e-01,9.817022807739311796e-01,9.966375367181465883e-01,9.827026672825859288e-01,9.889750863328214958e-01
9.946207575441966542e-01,9.858930856342447147e-01,9.914537698665055743e-01,9.930061449076930113e-01,9.816198096937487350e-01,9.966550943724521439e-01,9.828542345211627174e-01,9.890309971479330775e-01
9.947050049273508110e-01,9.860478622516940517e-01,9.915438095018069831e-01,9.930064009667523006e-01,9.816215595134304417e-01,9.966576794717325605e-01,9.831529019335528696e-01,9.892218135658845668e-01
9.948064842128264695e-01,9.860974506521195115e-01,9.915461557880705934e-01,9.930587174856642108e-01,9.814519836847094281e-01,9.967066660201101547e-01,9.833434670154335144e-01,9.893245372920748126e-01
9.948241540274146422e-01,9.860820418980361657e-01,9.915963204282416399e-01,9.930957769541193247e-01,9.814178578566569167e-01,9.967274230226781384e-01,9.835062667905182243e-01,9.894828244800033534e-01
9.948821862425025753e-01,9.860879143890383114e-01,9.915715963795108667e-01,9.930570594238017357e-01,9.811935244894769426e-01,9.967472854080611233e-01,9.837225321227561770e-01,9.896419097871033133e-01
9.950438999890116598e-01,9.861486757198576480e-01,9.915258481143206515e-01,9.930681591253341933e-01,9.810564033737323442e-01,9.967689131947422565e-01,9.840179004533060603e-01,9.898080254614670670e-01
9.951961210026105675e-01,9.862221219173763487e-01,9.915021669650651015e-01,9.931225783816024499e-01,9.809510994293769715e-01,9.967900315720108484e-01,9.842663000180660315e-01,9.900434278778937891e-01
9.953582617420527745e-01,9.862898234007092535e-01,9.915135559369474549e-01,9.931426777112287718e-01,9.809155553698746255e-01,9.967764130221493657e-01,9.844095700139083860e-01,9.902775252388494875e-01
9.954337063692856313e-01,9.863283216539010523e-01,9.914767621951252607e-01,9.931499495135613920e-01,9.809991973257559117e-01,9.967858603754833346e-01,9.844343295970305885e-01,9.904403580706284682e-01
9.955473871670507124e-01,9.864643908040574560e-01,9.914970774299333156e-01,9.931959770326784787e-01,9.808940929390249641e-01,9.968185798956228361e-01,9.845981139294434081e-01,9.904949551129222929e-01
9.956820101324597161e-01,9.866122492351201423e-01,9.914985983116246793e-01,9.932330630925930715e-01,9.807027855429383267e-01,9.968567695628336445e-01,9.847965617601744936e-01,9.905829379640970211e-01
9.957991917239603641e-01,9.866290918724262005e-01,9.915159239398460000e-01,9.932911442571625837e-01,9.805752332995736342e-01,9.968871719782298468e-01,9.849974587196042020e-01,9.907232463241488762e-01
9.959138751081436647e-01,9.866327411704188810e-01,9.915485927171816538e-01,9.932987706450678855e-01,9.804812904102597759e-01,9.968975016485784879e-01,9.852635902597974837e-01,9.908137948626307701e-01
9.960242685493144732e-01,9.866340002964867351e-01,9.915691521684469878e-01,9.932795165334615817e-01,9.802826787437346479e-01,9.968928708681823458e-01,9.855579533229349432e-01,9.909017764805233552e-01
9.960996362843244079e-01,9.867613914839303835e-01,9.915824695848591830e-01,9.932853909849971297e-01,9.800120418441399250e-01,9.968810716501248503e-01,9.858934799981363684e-01,9.909479182981771883e-01
9.961659977626827756e-01,9.869503385751119406e-01,9.915389857025408427e-01,9.932437769767958891e-01,9.797668258704786970e-01,9.968456454592852234e-01,9.860663765598748354e-01,9.910096040296741959e-01
9.962829798441998896e-01,9.870653360596352011e-01,9.915238110368674862e-01,9.932267114383706019e-01,9.797689545105452424e-01,9.968156813018153040e-01,9.863671685025703351e-01,9.910485487260237703e-01
9.963833339992657079e-01,9.871252646509824924e-01,9.914856762355949149e-01,9.932448731282751409e-01,9.796682603724191640e-01,9.968039046163866823e-01,9.865189565449428155e-01,9.910506794888903626e-01
9.964720799893179715e-01,9.871412136898961576e-01,9.913454423549005190e-01,9.932277968070875040e-01,9.796641417780820316e-01,9.967756036114797658e-01,9.866503607678289711e-01,9.910640704408372192e-01
9.965507436007441378e-01,9.871867746225579943e-01,9.912117697112038384e-01,9.932559534240902321e-01,9.796622290302314795e-01,9.967579342718422275e-01,9.868614933759022323e-01,9.911309807177607345e-01
9.966689357761635559e-01,9.872960762712907901e-01,9.911020805937272860e-01,9.933332399976791960e-01,9.797140207598398209e-01,9.967388332078734869e-01,9.870055172989580239e-01,9.911175450238352003e-01
9.967475048643116287e-01,9.873752089823126799e-01,9.910377783701881382e-01,9.933916648154030860e-01,9.796785531588835250e-01,9.967117792303786805e-01,9.870380643774081530e-01,9.910930331561766948e-01
9.968334666746283546e-01,9.873688676269268827e-01,9.910457836506126883e-01,9.934501352126714480e-01,9.796359210014196073e-01,9.966925536405377706e-01,9.871088673824077731e-01,9.910747227339328225e-01
9.969082766585501965e-01,9.874357537118418904e-01,9.911392179933833368e-01,9.934230665889021150e-01,9.796411251670192888e-01,9.966252116763512081e-01,9.872284240640955000e-01,9.910705779609856325e-01
9.970096585774458342e-01,9.874839055175120839e-01,9.911046083943709784e-01,9.933497046031406486e-01,9.796708946159765619e-01,9.965976403083331991e-01,9.872729817790641960e-01,9.908902611123108217e-01
9.971125502437341304e-01,9.874819232101402777e-01,9.910652452187214134e-01,9.933627794954572598e-01,9.795226000755675733e-01,9.965652784530697472e-01,9.873331290742377586e-01,9.908353177271047585e-01
9.971650725859348974e-01,9.874583778856335092e-01,9.910006403611832937e-01,9.933229403139640645e-01,9.794726366327917155e-01,9.965288458019491147e-01,9.874552764794296555e-01,9.908360918548688723e-01
9.972256710596126839e-01,9.874432914041901821e-01,9.909515682336497155e-01,9.933088487295705926e-01,9.796340524799792560e-01,9.964994530702060427e-01,9.874795206049170604e-01,9.909012255421252302e-01
9.972588740070081892e-01,9.875521532712535633e-01,9.909020637898295902e-01,9.932532567696386039e-01,9.797203940021189661e-01,9.964427750092028635e-01,9.875297622478333981e-01,9.908674808003655743e-01
9.972971933130195810e-01,9.876790709236981103e-01,9.908814082582402261e-01,9.932105559228197045e-01,9.797121029267641390e-01,9.963802321074041179e-01,9.875798434537267356e-01,9.908579375467999606e-01
9.973044641729319482e-01,9.877362723867812999e-01,9.908562488863854600e-01,9.931606592852911808e-01,9.798389115217946976e-01,9.963201164058881343e-01,9.875737380702348522e-01,9.907550524414902027e-01
9.973190881524046647e-01,9.878478638841500237e-01,9.908061375136095750e-01,9.931663807413340095e-01,9.798578161486373173e-01,9.962818030619875476e-01,9.875796202223808828e-01,9.907331165416459751e-01
9.973293395560135499e-01,9.878776921055759663e-01,9.907785824165231681e-01,9.932166377889634079e-01,9.800047537910199225e-01,9.962096314200055147e-01,9.877275452556197877e-01,9.906605972065298804e-01
9.973199928373679413e-01,9.879405346518849163e-01,9.907942713265511792e-01,9.932111049892795585e-01,9.800941373788911726e-01,9.961553432672843877e-01,9.878135287369756989e-01,9.905445671340962210e-01
9.973403906070151814e-01,9.879750502341977381e-01,9.907615348819469592e-01,9.932100497714584364e-01,9.801886497857492664e-01,9.961300494643462455e-01,9.878640031284525724e-01,9.904833078821009273e-01
9.973508646552488033e-01,9.879871888222987453e-01,9.907397489673557267e-01,9.932153314241471964e-01,9.801535857336893809e-01,9.961033089420983089e-01,9.878995374991215161e-01,9.904225569686857522e-01
9.973795748499081348e-01,9.881511462570649051e-01,9.906889279781928570e-01,9.932713991192975156e-01,9.800575599029596185e-01,9.960502032192748434e-01,9.879696764122947172e-01,9.903566733159216984e-01
9.973749863819861838e-01,9.882228392358948232e-01,9.906516384456490742e-01,9.933458343361633025e-01,9.801985688278070930e-01,9.959976678393311911e-01,9.880103272156508520e-01,9.902657773398596541e-01
9.973762886393525706e-01,9.883447476341630233e-01,9.906427293087421981e-01,9.933611216159745627e-01,9.803301000381630104e-01,9.959336283037052429e-01,9.879699121469721623e-01,9.902025940403229587e-01
9.973879233887356088e-01,9.883240186694991491e-01,9.906375320806257712e-01,9.933591579692201412e-01,9.803466660133400845e-01,9.958924347257318566e-01,9.878643519661306494e-01,9.900880773623789155e-01
9.973937870258373639e-01,9.882893612961052288e-01,9.905455426498048777e-01,9.933449959440762145e-01,9.804053585041521135e-01,9.958374623787713542e-01,9.878135938331626953e-01,9.899910807159526538e-01
9.973889085205552840e-01,9.882316053233027864e-01,9.904335956388493623e-01,9.933137863009182666e-01,9.804099029185932013e-01,9.957817711093676083e-01,9.876881904326624273e-01,9.899199699652780904e-01
9.973891667235641467e-01,9.881510069544330310e-01,9.903753813558450192e-01,9.932964223087026312e-01,9.803444086379894395e-01,9.957003982533322306e-01,9.876094433890301172e-01,9.898627787180882542e-01
9.973954707424598221e-01,9.880243280977254461e-01,9.904569508428353597e-01,9.932417182897913532e-01,9.803443228822096289e-01,9.956447792139154762e-01,9.875257412669737889e-01,9.897650795972529059e-01
9.973853295546735165e-01,9.880007243859482147e-01,9.904445145355164071e-01,9.932284616885843631e-01,9.804966701054547151e-01,9.956416120921971480e-01,9.875457109841826453e-01,9.896974902931030549e-01
9.973751268551938054e-01,9.880452389392637702e-01,9.903934163253256262e-01,9.932354740917397340e-01,9.805315839526754784e-01,9.955981973935896789e-01,9.876944244561413067e-01,9.895600612895377735e-01
9.973468738111990195e-01,9.880021274008331522e-01,9.903099863156933358e-01,9.932425704056345728e-01,9.805926759538232673e-01,9.956401716564710069e-01,9.878232698057292094e-01,9.895078497922866756e-01
9.973335230739206470e-01,9.879411063471950083e-01,9.903852103710529819e-01,9.932296503628049722e-01,9.807013456066171475e-01,9.956509651840937947e-01,9.878486957652002909e-01,9.895541582336632169e-01
9.973158802982587945e-01,9.878657517796595178e-01,9.904103227841819512e-01,9.932502463042091057e-01,9.807721118756121959e-01,9.956736162823700553e-01,9.879720098979299925e-01,9.896143097259961774e-01
9.972982467671558382e-01,9.877831086254229565e-01,9.904538454000498815e-01,9.931797806852047383e-01,9.808591369298225171e-01,9.957056347342307934e-01,9.879756837293582894e-01,9.897471151691886737e-01
9.972944713105967862e-01,9.878491390505259595e-01,9.904649169977957079e-01,9.932084756940628978e-01,9.808999898127512829e-01,9.957318666618375502e-01,9.881314082438641400e-01,9.898564780643436256e-01
9.972860349076347886e-01,9.878639705007379312e-01,9.904698423112359151e-01,9.932371053261019878e-01,9.808694644929488726e-01,9.957610716718493515e-01,9.880897723524108001e-01,9.899312417781677143e-01
9.972701125120315702e-01,9.879056936342043294e-01,9.904654596103665831e-01,9.932620495801626204e-01,9.808100594604545197e-01,9.957838567033053812e-01,9.880402956439108264e-01,9.898945875298638120e-01
9.972469168160832398e-01,9.880140806155920385e-01,9.904791778478362341e-01,9.933159776244607775e-01,9.808189511220227752e-01,9.958016767240964739e-01,9.881387032377830781e-01,9.899908715226165556e-01
9.972231222780474358e-01,9.880494490474343028e-01,9.905087189351593491e-01,9.933275076446865803e-01,9.807411968043885375e-01,9.957953769870976357e-01,9.880706435892803174e-01,9.900755175819216936e-01
9.971734977516432119e-01,9.880913194481062423e-01,9.905565829309060932e-01,9.933709046735900161e-01,9.807844123000449832e-01,9.958205161309124920e-01,9.880760505145379513e-01,9.901801508497082294e-01
9.971363514352001856e-01,9.881679422763959275e-01,9.905839326998786554e-01,9.934141053127225618e-01,9.806398945518742805e-01,9.958694605088221907e-01,9.881782435876560466e-01,9.901599990206899626e-01
9.970978380435880917e-01,9.882375106242746732e-01,9.906809420812802136e-01,9.934348799769986416e-01,9.805534434539950883e-01,9.958939895987812818e-01,9.882120935810091433e-01,9.903104855516444704e-01
9.970655680727271708e-01,9.882689292317494711e-01,9.907881382484722277e-01,9.934664592676735184e-01,9.804508447599753485e-01,9.959023880321875577e-01,9.882153956601132938e-01,9.903886795691360101e-01
9.970340248004543326e-01,9.883086712276196728e-01,9.908839677292957671e-01,9.934921622293026999e-01,9.804044708236334671e-01,9.958947699913660578e-01,9.881714827112605404e-01,9.904756588332637168e-01
9.969815877794081516e-01,9.883332403998512650e-01,9.909775184677116489e-01,9.935200537212636185e-01,9.804712194930330638e-01,9.958992581394843224e-01,9.882378015796813298e-01,9.905592028547296479e-01
9.969426405056639462e-01,9.883338044353419116e-01,9.910681927974955840e-01,9.935378494750456424e-01,9.804528432209460576e-01,9.959023720810910030e-01,9.882907344683888873e-01,9.906995276579495524e-01
9.969060452742664058e-01,9.883941483906537595e-01,9.911431048304512048e-01,9.935057747013381624e-01,9.806467784059499371e-01,9.959218949531918330e-01,9.882507089290744062e-01,9.907964231696674284e-01
9.968611564413762949e-01,9.885155262799228959e-01,9.913029379746082226e-01,9.935025735485654153e-01,9.807563674944190790e-01,9.959533050402692433e-01,9.882708208665434979e-01,9.908703141547402504e-01
9.968161980852805470e-01,9.886551514272372554e-01,9.914672284186366591e-01,9.935938007928092341e-01,9.809351307828027000e-01,9.959893858986476056e-01,9.882086565103421760e-01,9.908851118900856569e-01
9.967902228482702354e-01,9.887942336530627374e-01,9.916006030805366578e-01,9.936180879414399092e-01,9.811105966873706619e-01,9.960155976431228630e-01,9.882493159308898267e-01,9.909738691996431426e-01
9.967728740175754165e-01,9.889326912785262325e-01,9.917003614015768020e-01,9.936782012952575238e-01,9.812016853055132160e-01,9.960728019987963311e-01,9.882555826166754542e-01,9.910121356131330606e-01
9.967562321613628873e-01,9.889944969623494231e-01,9.917721175794901312e-01,9.936914996225757468e-01,9.811737451771157525e-01,9.961006715971550962e-01,9.883385060873932648e-01,9.910929716817709068e-01
9.967233257543138825e-01,9.889934719842996547e-01,9.918058403699271386e-01,9.937239024633194306e-01,9.810957014407579724e-01,9.961133599047090614e-01,9.884257326068957017e-01,9.911526315347927163e-01
9.966578021501213414e-01,9.889838951604192907e-01,9.918010924948414964e-01,9.937420817559394770e-01,9.810976185945226025e-01,9.961470136835117728e-01,9.884163032521945391e-01,9.912533299718233604e-01
9.966286061435664090e-01,9.889003468416119880e-01,9.917979283031272963e-01,9.937558332596946320e-01,9.810725866269740525e-01,9.962007343941811088e-01,9.883879630317552456e-01,9.913335796891957763e-01
9.966125247759675121e-01,9.888214707099461931e-01,9.918491142851453279e-01,9.937659633845074003e-01,9.810158554753829474e-01,9.962716365365020810e-01,9.885065604746631207e-01,9.914384839027409191e-01
9.965969960306895192e-01,9.886788191896572764e-01,9.918460125618770995e-01,9.937863239084611111e-01,9.810380291211766579e-01,9.963226888655624114e-01,9.885379353627687937e-01,9.915887671765049038e-01
9.965853684820807912e-01,9.886481039499276369e-01,9.918629705943173835e-01,9.937866579720425753e-01,9.810112184294121906e-01,9.963661732739644838e-01,9.885649067552343405e-01,9.916421203155189046e-01
