9.998830707785245631e-01,9.998876465651422851e-01,9.999050457695423111e-01
9.996440986146889474e-01,9.996579840218853263e-01,9.997213090808608760e-01
9.993141597286393507e-01,9.993345335124724782e-01,9.994732990802799311e-01
9.988953461385036148e-01,9.989289953910296394e-01,9.991710596970434510e-01
9.983869355152001912e-01,9.984404642987007028e-01,9.988158999810411443e-01
9.977886627371410633e-01,9.978748082701167643e-01,9.984220231740805751e-01
9.971013964275784458e-01,9.972397873909514265e-01,9.979895048304676664e-01
9.962689180441010040e-01,9.965052368277739214e-01,9.975175554948857437e-01
9.953333132186972243e-01,9.957211471129573388e-01,9.970038010912316562e-01
9.942181049927513170e-01,9.948927010307601071e-01,9.964224536672601218e-01
9.929235442531042510e-01,9.940089818022332935e-01,9.957621906662922351e-01
9.913574715596074061e-01,9.929985147391182654e-01,9.950884447430131674e-01
9.894773208227867212e-01,9.919485949732068653e-01,9.944138900745820298e-01
9.873164619535016451e-01,9.907710455182647813e-01,9.937559442751325856e-01
9.849286769947798170e-01,9.894853343227032472e-01,9.930373668408317700e-01
9.823168576353817905e-01,9.880167889951005922e-01,9.922785163746826731e-01
9.795065581221263917e-01,9.863806327209413416e-01,9.914340541854324007e-01
9.763947028515153059e-01,9.846025557767784653e-01,9.905046770518695087e-01
9.729011531244373678e-01,9.827942481935885155e-01,9.895359335176057147e-01
9.687786873446320168e-01,9.807177329307591451e-01,9.885251788801978634e-01
9.642160685864191727e-01,9.784118621831108253e-01,9.874175900622724766e-01
9.591517390902017937e-01,9.762899554073527497e-01,9.861841145425506161e-01
9.533502494571596264e-01,9.742187360954136510e-01,9.848169349895945501e-01
9.468940384664354948e-01,9.719174050733525583e-01,9.833958820158458236e-01
9.395815144960727450e-01,9.696108208613585244e-01,9.818767700442111446e-01
9.311742593273318880e-01,9.671799334819036753e-01,9.803382796982317293e-01
9.218118540921850235e-01,9.648294955303053921e-01,9.786099233295100230e-01
9.114918901789428318e-01,9.622471818814601896e-01,9.765457966543332757e-01
9.003513452792013538e-01,9.595638171314054832e-01,9.740605856544758412e-01
8.890504828941104831e-01,9.565303143893495452e-01,9.709403441193446005e-01
8.774385218522063878e-01,9.530559665643518752e-01,9.671548202993872634e-01
8.650093815525333740e-01,9.492729492863356544e-01,9.625244456242560975e-01
8.521763172074677817e-01,9.446026702568148803e-01,9.565720994093807050e-01
8.383151788069302945e-01,9.391432123891149120e-01,9.491626400298424082e-01
8.239580693455856863e-01,9.329368105583529802e-01,9.405448778235273588e-01
8.086840932326820885e-01,9.260036605355888017e-01,9.318412870486613153e-01
7.935071022289837961e-01,9.182670587574160992e-01,9.225952144582009185e-01
7.772844936285410178e-01,9.095601663225871825e-01,9.121743143178678848e-01
7.616625598566388877e-01,9.006110285426557338e-01,9.002575461625407227e-01
7.462457812147480496e-01,8.917942158153202570e-01,8.877542466284613631e-01
7.297318525288545299e-01,8.830365414997886075e-01,8.747603680408528870e-01
7.135493589841709339e-01,8.746457640791247545e-01,8.618183643678587469e-01
6.971067038029380436e-01,8.658354179939888873e-01,8.474949377742418966e-01
6.790868322483130104e-01,8.559340070188874439e-01,8.314803002980906133e-01
6.603906086838027267e-01,8.469794333677487241e-01,8.159857978008213664e-01
6.404592955750492145e-01,8.382896914202980776e-01,8.007031038218269670e-01
6.206300031664963024e-01,8.277257433096668615e-01,7.861757240118292245e-01
5.990876094472844526e-01,8.134485381688971728e-01,7.740656078328308487e-01
5.767078497480490062e-01,7.956023334056951946e-01,7.609487157219254616e-01
5.552423220449527186e-01,7.754591470370780781e-01,7.484903691823608929e-01
5.343235969027789745e-01,7.560486899383992432e-01,7.364500973465474276e-01
5.146070693676999541e-01,7.365354226723108688e-01,7.242794625364631367e-01
4.956597076323764339e-01,7.175065816418271236e-01,7.094793781863851789e-01
4.770780289967590515e-01,7.005908972587161498e-01,6.950671012341638200e-01
4.568570894783374747e-01,6.848612755179829259e-01,6.822752439206406505e-01
4.357660941497269458e-01,6.675748779526619048e-01,6.724614819843817148e-01
4.141665083002679104e-01,6.499676659460384975e-01,6.618445960885143142e-01
3.939127652155011705e-01,6.300148384036047267e-01,6.477375877691295969e-01
3.752303858819917015e-01,6.069103801991821978e-01,6.333149658033369045e-01
3.572628806986264394e-01,5.859496393196678143e-01,6.181322012890123618e-01
3.399800970243131992e-01,5.637133625725416763e-01,6.030044220585645265e-01
3.209743719401235706e-01,5.380013793891128548e-01,5.887896761285373870e-01
3.042239952111915335e-01,5.138049785400051750e-01,5.767958316331728286e-01
2.883238169378078419e-01,4.937301700404155280e-01,5.645896442817356364e-01
2.704219773172013563e-01,4.758839473778967988e-01,5.523126196302236002e-01
2.525357236014992846e-01,4.572045426603176255e-01,5.391122673294248546e-01
2.358570148032861635e-01,4.342381051355349020e-01,5.229451068956647575e-01
2.188490296373440391e-01,4.115348131559190548e-01,5.053144197720625952e-01
2.021486334119482475e-01,3.913058056191636158e-01,4.862791497071826674e-01
1.861105421468826904e-01,3.743912160157034097e-01,4.650852262240464663e-01
1.681076401280926225e-01,3.575266048223053605e-01,4.417123293231042247e-01
1.478010983485117669e-01,3.405407023032386848e-01,4.177168457996341955e-01
1.325878755242491103e-01,3.264202784060782903e-01,3.934239998454411302e-01
1.205251696857255750e-01,3.114081776320329897e-01,3.713437173731001240e-01
1.073338471860965648e-01,2.956491518982745648e-01,3.474289126559631513e-01
9.432113526398763770e-02,2.801158810872174110e-01,3.226021491509545314e-01
8.337799096223416639e-02,2.653349350810072504e-01,3.026093191978720953e-01
7.033625444001245786e-02,2.512700856100275604e-01,2.830683466057659081e-01
5.872267072078364569e-02,2.380790612465812084e-01,2.639995199524854397e-01
4.864914253467803734e-02,2.256152825594888445e-01,2.470088259854452684e-01
4.225686748972327239e-02,2.174527726380329762e-01,2.287414209114000674e-01
3.524738386614274105e-02,2.083914496856862919e-01,2.086856406094103333e-01
2.743888450915016319e-02,1.990875186715910239e-01,1.904827583525874335e-01
1.957176476369000898e-02,1.889201949735162533e-01,1.751030816377302235e-01
9.261992911287989655e-03,1.791378923273560797e-01,1.613833838651665409e-01
1.158538162784373843e-03,1.690399129656340871e-01,1.482280741433305571e-01
-7.319002998150949714e-03,1.586081149947773661e-01,1.357152866525998258e-01
-1.766348103818526569e-02,1.488717853724092766e-01,1.277708074227296986e-01
-2.550667190781017932e-02,1.402419083877899653e-01,1.205064376941809151e-01
-3.148866165150052132e-02,1.312212453843193127e-01,1.112896266655301336e-01
-3.793322890903438188e-02,1.248245769482362877e-01,1.025134908820802132e-01
-4.398107564318108620e-02,1.200279750190210576e-01,9.453825666792309290e-02
-5.122829525704238746e-02,1.171531610634816978e-01,9.030894352714433082e-02
-5.930356106870253441e-02,1.159060663980884948e-01,8.564952804071804260e-02
-6.621053688139209858e-02,1.147013667687187544e-01,8.220054342016615279e-02
-7.343718327752513098e-02,1.129256627902829324e-01,7.968280996950076467e-02
-8.053253880862198955e-02,1.105649594023740967e-01,7.683933364083692097e-02
-8.953023461939851879e-02,1.094940074299739496e-01,7.198390942898238998e-02
-9.722695985468646218e-02,1.070398846908013901e-01,6.331345875370414378e-02
-1.029861185950263630e-01,1.043229750041520243e-01,5.348901978523407097e-02
-1.063942371734087483e-01,9.965489674675165332e-02,4.553790579380105619e-02
-1.103039129716823080e-01,9.550375443826930599e-02,3.869046711377636949e-02
-1.140754857530463517e-01,9.220230598121126331e-02,3.166978931109686729e-02
-1.190042639024165710e-01,8.727802998834861825e-02,2.664899561196999375e-02
-1.233710071466651015e-01,8.255400422104129665e-02,2.248249710531771348e-02
-1.267298274398455660e-01,7.973822495087970474e-02,1.925578493065363203e-02
-1.305319518252431865e-01,7.650354418063254336e-02,1.652910589884160758e-02
-1.353186840068046626e-01,7.101890790111398122e-02,1.387102584750259451e-02
-1.384649613637662091e-01,6.521473492690479934e-02,1.004274290756673391e-02
-1.409190772667440750e-01,6.088191506681828874e-02,2.872128954101790029e-03
-1.431533828410120057e-01,5.651213396040493525e-02,-4.556638416425009067e-03
-1.454771530310511318e-01,5.260107006103984656e-02,-1.105541410647385876e-02
-1.465081432774004433e-01,4.943050278146034898e-02,-1.853601126993819487e-02
-1.477872901648749904e-01,4.730716391032822876e-02,-2.446468273571614574e-02
-1.483795355585980358e-01,4.429851813726102400e-02,-2.706295212908429310e-02
-1.463940343420346291e-01,4.139724573829637461e-02,-2.765782360338314011e-02
-1.420036367488124451e-01,3.827594573744599882e-02,-2.737308616474129486e-02
-1.382468885812942472e-01,3.444648355597506456e-02,-2.996631152750315469e-02
-1.319397691083713797e-01,2.958304204212647281e-02,-3.054548699276925933e-02
-1.258458461689769270e-01,2.372614443205682197e-02,-2.833354333460689004e-02
-1.187802630616779931e-01,1.733916190393992862e-02,-2.656996602245217942e-02
-1.117831082317186503e-01,1.159071112045780526e-02,-2.681702498211128646e-02
-1.052010727634456327e-01,5.552820269891483272e-03,-2.650588323835641885e-02
-9.827585837830013493e-02,-2.673927379345040069e-04,-2.433708294982149870e-02
-9.021868083091474921e-02,-6.789825631363266556e-03,-2.412236409158353273e-02
-8.350550028422036586e-02,-1.153135684855413623e-02,-2.426636906448075698e-02
-7.860139313937763994e-02,-1.644873710242479928e-02,-2.249561903489157369e-02
-7.405803212916342582e-02,-2.215090717263425851e-02,-2.062047653509548051e-02
-6.954164137966255266e-02,-2.721472565653285103e-02,-1.861990694555360967e-02
-6.869322881841544159e-02,-3.195682630483463738e-02,-1.682529684906390946e-02
-6.868345756761311260e-02,-3.695000732388280945e-02,-1.570344803174977127e-02
-6.829097416198821879e-02,-4.235769429607451342e-02,-1.343093217052685959e-02
-7.013291406076591072e-02,-4.688808592543588366e-02,-1.076225679020943217e-02
-7.079428765092028730e-02,-5.040372581481594727e-02,-8.282419723313333773e-03
-7.105938194713466716e-02,-5.412310046273890313e-02,-6.300175295296884040e-03
-7.078214565981631734e-02,-5.617695412821297613e-02,-5.406975788476235320e-03
-7.181949304403993650e-02,-5.747603275868885808e-02,-4.772191114852821110e-03
-7.288868536526496578e-02,-5.984856005236461468e-02,-2.323740428384863527e-03
-7.331690840710575197e-02,-6.227777079287070972e-02,7.406941445994235469e-04
-7.420964797110565780e-02,-6.651754358305439485e-02,3.993428270186180108e-03
-7.653262696717294533e-02,-6.941290438436284460e-02,6.816778785263385466e-03
-7.751189058890603500e-02,-7.271995431053701608e-02,9.945678410695163105e-03
-7.946352941441177375e-02,-7.400619492498528018e-02,1.146264473227328468e-02
-8.109392308493389157e-02,-7.283221778693850512e-02,1.087158134331229174e-02
-8.160104580908565663e-02,-7.153505691206756001e-02,1.074878731651244743e-02
-7.980958252548552012e-02,-7.163276676812324606e-02,1.078914840861028811e-02
-7.727380683601768607e-02,-7.386367279204231195e-02,1.229761599776573247e-02
-7.458533392160372755e-02,-7.581884040814959591e-02,1.223577005678644358e-02
-7.181938411889332574e-02,-7.787399043438893165e-02,9.453775976244863793e-03
-7.012804641770782610e-02,-8.140824695493713292e-02,6.629245092058816055e-03
-6.755112797387174961e-02,-8.612272095299126906e-02,3.991286821926793259e-03
-6.537007722508832164e-02,-9.176723663814116694e-02,4.392282869496774559e-04
-6.438742795656272888e-02,-9.738319704843491353e-02,-3.842496570769060420e-03
-6.427271644925866556e-02,-1.023436420465815289e-01,-7.230025498778518654e-03
-6.337475794972510790e-02,-1.082624952035409482e-01,-9.390693971574845186e-03
-6.010799309908851362e-02,-1.136384360159952978e-01,-1.058650617760984250e-02
-5.450403271830780993e-02,-1.173187985071122846e-01,-1.090946157278375149e-02
-4.849681198640636015e-02,-1.186164453918970435e-01,-1.156031282048737216e-02
-4.290575107872491439e-02,-1.198371824755523340e-01,-1.363100794141169740e-02
-3.822917329862161179e-02,-1.225369477884383496e-01,-1.633985574204045027e-02
-3.323706251628835012e-02,-1.246196345350753382e-01,-2.038399893764284224e-02
-2.717488712798216133e-02,-1.248593046586710942e-01,-2.465281065569673719e-02
-2.161104874078638091e-02,-1.255773772857031734e-01,-2.989493547595288223e-02
-1.721473799440185332e-02,-1.254708135922927015e-01,-3.478921971535176710e-02
-1.393707132015597518e-02,-1.229725772969360309e-01,-3.855588002290775279e-02
-1.118148812205078252e-02,-1.223184368526292476e-01,-4.044451350328377714e-02
-9.681395750849312171e-03,-1.207842657612254456e-01,-4.147157586097801468e-02
-7.738304098945040198e-03,-1.179470704849621548e-01,-4.311772292660746853e-02
-6.968731224721758273e-03,-1.148210318215338033e-01,-4.401750828292431278e-02
