6.483696817334954066e-01,6.962448918596197966e-01
6.473171220944917703e-01,7.039638243884018820e-01
6.607177150429468515e-01,7.111729131390989167e-01
6.680954602570692291e-01,7.197788959588261593e-01
6.740782106742002622e-01,7.233229741782574163e-01
6.758901986346241841e-01,7.222456007731388183e-01
6.818970683142704381e-01,7.293198004600038864e-01
6.850843995228116379e-01,7.367508063299412768e-01
6.927572796771478414e-01,7.412897508354232556e-01
7.010281461678353754e-01,7.495252364286818514e-01
7.083289199902960132e-01,7.574396277641201047e-01
7.182674354849259979e-01,7.621926739593315459e-01
7.308806605878183094e-01,7.709942219500064420e-01
7.424165952667988178e-01,7.748779457649788149e-01
7.506095570551031271e-01,7.823439011473294347e-01
7.588203120451990635e-01,7.868729973701961145e-01
7.666128109193246498e-01,7.926088675784268567e-01
7.772450292172959907e-01,8.008047440514105553e-01
7.828711736714775160e-01,8.117984769109823917e-01
7.922759201764593140e-01,8.185396864502555436e-01
8.019914777284791185e-01,8.241778885914344821e-01
8.109579091616523350e-01,8.289148718340715316e-01
8.197309702831490075e-01,8.338175236507149313e-01
8.272574860378648642e-01,8.393051160976240377e-01
8.327233162877767381e-01,8.450100319018055695e-01
8.392260047485121666e-01,8.527789782296583132e-01
8.484658988646804900e-01,8.583905287051170063e-01
8.539874309936918984e-01,8.641676601535058788e-01
8.616145457078414616e-01,8.694009915327670646e-01
8.669560592540035415e-01,8.753541140218918937e-01
8.736710821383721903e-01,8.796890969801169913e-01
8.795236291677244189e-01,8.842272484731749094e-01
8.867019171702124058e-01,8.884747322621885379e-01
8.926245101535541515e-01,8.935545037957721703e-01
8.989271536396719053e-01,8.977896298380210194e-01
9.032641630387332476e-01,9.016036383725916092e-01
9.065860552866323863e-01,9.058410204513165365e-01
9.110345260431621517e-01,9.099586956355716350e-01
9.148764356384784247e-01,9.131239785522876629e-01
9.191964875141677149e-01,9.165895076438225209e-01
9.218930580785882345e-01,9.205611824799914134e-01
9.246253574287138788e-01,9.232269742707925886e-01
9.272987199402423775e-01,9.261649992082612304e-01
9.298838565351724705e-01,9.286636721136118933e-01
9.317252233162951480e-01,9.300027957118854882e-01
9.336263499718137071e-01,9.320851601217531313e-01
9.354697155866670277e-01,9.336917886399127564e-01
9.371585519068698078e-01,9.354259624720860922e-01
9.391942404250379628e-01,9.374951294484709097e-01
9.414712636795277145e-01,9.389186400384540443e-01
9.433321897965171177e-01,9.404722092814288281e-01
9.457110326274379419e-01,9.420209330339016640e-01
9.471405200505221833e-01,9.435393563870401179e-01
9.483274071085124879e-01,9.451046769238207190e-01
9.496852414158064581e-01,9.466398003376380599e-01
9.511926895475075749e-01,9.475621477105112822e-01
9.528196884760269381e-01,9.482414483891535850e-01
9.541251147535614319e-01,9.489523500768820563e-01
9.552445207055104692e-01,9.500307233797313788e-01
9.567909170910225969e-01,9.511689766824289460e-01
9.579351399445569237e-01,9.523243462824886318e-01
9.593374655191373446e-01,9.529086389498331311e-01
9.604555964727059525e-01,9.536177516419248601e-01
9.615913660899375603e-01,9.541471600147251042e-01
9.623903478506637965e-01,9.547305615393998357e-01
9.631080670163254531e-01,9.554430921718841674e-01
9.640593955077394472e-01,9.558493000381370619e-01
9.651490654091837706e-01,9.562803504244428154e-01
9.660108380672118855e-01,9.567919523569445861e-01
9.668434590651311389e-01,9.573080066380420527e-01
9.675943089011757037e-01,9.577501586354978391e-01
9.679180294110056870e-01,9.584447315573169091e-01
9.684472752059464229e-01,9.592195346888297003e-01
9.693214775464022992e-01,9.594773893233853324e-01
9.697404120242701930e-01,9.595838888979780767e-01
9.703252357729296174e-01,9.594882632031117575e-01
9.709638095888168952e-01,9.596888455965150166e-01
9.713784453889467985e-01,9.599756825685707984e-01
9.723027784203415180e-01,9.604030671987673351e-01
9.729104779182469187e-01,9.605749182466045699e-01
9.733456689688702035e-01,9.611654374271644263e-01
9.737702337127949193e-01,9.611376861272137306e-01
9.739631952153783301e-01,9.613695901335520544e-01
9.746023351562425052e-01,9.616290704071449591e-01
9.751862057422447938e-01,9.614683328487074743e-01
9.760262906695418295e-01,9.616658546539988972e-01
9.764626231270038259e-01,9.621765396049487551e-01
9.767132173166824805e-01,9.628862671147833119e-01
9.773813653085654529e-01,9.634089214995016359e-01
9.781382181904499928e-01,9.633747270595764967e-01
9.787248651360839213e-01,9.636501743838252754e-01
9.789973692474881473e-01,9.634689728750249760e-01
9.796303420207648216e-01,9.634754556606320852e-01
9.800743239501024107e-01,9.638150467489206008e-01
9.800751582330254896e-01,9.639242746918271765e-01
9.804424604941842647e-01,9.644223324290474020e-01
9.808610129127455224e-01,9.646535664040711833e-01
9.813205008559892084e-01,9.651698069178981099e-01
9.817282482960106860e-01,9.654177928566954892e-01
9.819666200806175249e-01,9.653964526219059872e-01
9.822292904597308416e-01,9.654501009849130178e-01
9.826795387170097484e-01,9.655605271757426999e-01
9.830277469016440728e-01,9.659732570262014040e-01
9.832198820133789541e-01,9.662913771401250296e-01
9.834811928061858444e-01,9.669848003047801788e-01
9.834556411985214686e-01,9.676194516757755659e-01
9.834661046879477064e-01,9.679198721344148826e-01
9.836926550883027254e-01,9.688277014659254505e-01
9.838788337866842815e-01,9.698731639274478233e-01
9.840543170588698096e-01,9.706972034601029087e-01
9.844691415369483112e-01,9.713872226587629832e-01
9.846901303290714891e-01,9.717112889299270861e-01
9.848175502637870338e-01,9.722598885366086074e-01
9.850653596667835465e-01,9.729132729685245895e-01
9.851785538581835366e-01,9.737672836625143047e-01
9.850812958982593237e-01,9.747792757160274046e-01
9.851084118182499294e-01,9.754022372689109543e-01
9.849635836562864455e-01,9.761048687295768023e-01
9.854345916785834936e-01,9.764686570936121912e-01
9.857072930292161139e-01,9.768028403576752838e-01
9.858245480240527270e-01,9.769145248492985267e-01
9.859094408947475241e-01,9.770264516341283789e-01
9.856829816707614045e-01,9.775960988793639395e-01
9.856624556141445614e-01,9.781306801439945131e-01
9.855327448528991008e-01,9.781317324273488545e-01
9.853216462093824513e-01,9.784003863958452563e-01
9.852901311609637558e-01,9.789856190740761077e-01
9.853667722612901025e-01,9.794549205012307302e-01
9.852368970659550751e-01,9.798567534667842471e-01
9.848209273398960129e-01,9.802314053243216252e-01
9.844149179640815372e-01,9.805216174790641892e-01
9.841753312375616236e-01,9.806953865291463401e-01
9.838480675010381482e-01,9.809320423544378720e-01
9.836776366364327062e-01,9.808169732569552712e-01
9.833941825382570556e-01,9.808048148431732782e-01
9.830526344520970072e-01,9.805691106316323236e-01
9.824449805441431982e-01,9.803571807517806880e-01
9.819554258233506028e-01,9.801172357892555809e-01
9.813914350116981211e-01,9.797506752183697820e-01
9.810354742567346520e-01,9.789195968991446506e-01
9.806738424591159298e-01,9.781186153393703897e-01
9.803968090977529526e-01,9.771543146282396508e-01
9.800857458489302676e-01,9.760951261100803134e-01
9.800861069460948816e-01,9.747094888249061562e-01
9.798630529286559421e-01,9.732871921780057445e-01
9.794361229414595416e-01,9.722004735423348531e-01
9.787586836673950463e-01,9.707128764072925353e-01
9.785762163832917304e-01,9.689949407256152059e-01
9.781405368851272542e-01,9.672381798319973356e-01
9.776082899888018929e-01,9.657503232663772197e-01
9.770159483920388688e-01,9.635469102742881820e-01
9.767901624527346449e-01,9.608332053205763668e-01
9.764988476704983267e-01,9.576113251963108697e-01
9.761370919542686764e-01,9.541632011816100212e-01
9.757747009233969093e-01,9.502562559155179889e-01
9.752694009378949369e-01,9.470173973064758277e-01
9.748829322826120247e-01,9.439400571061143941e-01
9.740292842081004210e-01,9.395671152049990260e-01
9.735626772787516758e-01,9.355100013271248072e-01
9.732739154882615873e-01,9.307320487367384265e-01
9.724760116785010622e-01,9.249468222457396527e-01
9.714853100560837396e-01,9.195649898181528226e-01
9.710224424388983477e-01,9.147584350941508902e-01
9.700904838769273120e-01,9.099210488764545302e-01
9.691197391282487805e-01,9.059667458015970842e-01
9.684112318225861493e-01,9.031348481925499661e-01
9.679027555089476653e-01,8.996178342438049258e-01
9.673383536461852561e-01,8.985599353771162034e-01
9.669770533233456034e-01,8.958945956365713670e-01
9.662303990820604316e-01,8.929408499238304930e-01
9.652604242037315929e-01,8.901443452684882907e-01
9.644611625636564378e-01,8.858996323514044535e-01
9.634307128611039328e-01,8.833445077768345977e-01
9.627182936615753528e-01,8.817672525809676642e-01
9.615403493499015131e-01,8.794612874330202112e-01
9.604511352062613527e-01,8.759532355749050092e-01
9.596971499667280581e-01,8.722644712551735902e-01
9.590849628525555115e-01,8.680764089158884422e-01
9.586201279170003531e-01,8.652187890947734550e-01
9.580573049314887735e-01,8.600617436828688067e-01
9.570089703329668351e-01,8.562813613689665981e-01
9.560254548572414413e-01,8.537285210727041385e-01
9.551984972536083918e-01,8.511886156211626586e-01
9.545711808468433368e-01,8.492536867168593018e-01
9.541583798826299700e-01,8.463294842129601703e-01
9.534069877956525829e-01,8.433759505963968062e-01
9.529265790473985254e-01,8.402379825988161022e-01
9.518417232357697655e-01,8.366504760382974526e-01
9.507383278838814622e-01,8.344145420619192288e-01
9.493086726153801003e-01,8.351811009288401255e-01
9.483510859737892540e-01,8.336386881290119844e-01
9.470789702238590069e-01,8.343697347623846294e-01
9.459216971318231693e-01,8.331781765805297280e-01
9.453052537896311502e-01,8.321788968523602392e-01
9.443488194159580518e-01,8.315447800613158247e-01
9.443583827167069122e-01,8.301792583595474229e-01
9.448509638970440383e-01,8.293381895566332984e-01
9.436127395157541953e-01,8.276356519182332949e-01
9.424161624361970802e-01,8.261380955674506588e-01
9.411720398634371154e-01,8.264095348102548089e-01
9.400841019234081886e-01,8.271482634758041685e-01
9.393655735098765946e-01,8.260504796745183897e-01
9.387063045617293211e-01,8.258605108988132937e-01
9.377743143356622735e-01,8.238021957298317099e-01
9.362888839128036267e-01,8.245038381860012588e-01
9.357202383037782623e-01,8.244898533593078005e-01
9.344991734383294446e-01,8.256442968461634724e-01
9.340010048291590428e-01,8.245693691063294972e-01
9.341307936404005252e-01,8.241931745345566496e-01
9.333061978059831176e-01,8.231907472603893217e-01
9.322108022670482219e-01,8.236073915752673003e-01
9.308821833693750047e-01,8.244158321679038171e-01
9.294611706905434589e-01,8.237095370966405206e-01
9.286638618658210609e-01,8.225288158571355535e-01
9.283121121493790318e-01,8.217783670534878349e-01
9.269389345436251926e-01,8.203186705704328396e-01
9.249925751288543552e-01,8.190871796973735464e-01
9.237729043729200340e-01,8.175490678064416539e-01
9.218034535630557080e-01,8.168482841163534625e-01
9.188168408235871665e-01,8.160315013425550879e-01
9.163667542205083949e-01,8.139223596079586676e-01
9.128173394880498837e-01,8.124408800297338029e-01
9.095452006883752993e-01,8.091952164293823024e-01
9.071569338629855705e-01,8.079579421427873775e-01
9.036890541871154259e-01,8.079143713243130964e-01
9.007588741609811045e-01,8.078609488536664385e-01
8.955963225771675917e-01,8.044983499602014199e-01
8.920154372754158789e-01,8.014951690915329552e-01
8.866718754013388493e-01,7.983491617229572235e-01
8.820414225001106390e-01,7.933155839981157476e-01
8.753478116403540232e-01,7.898840704518562683e-01
8.695043577356247333e-01,7.830030039394775265e-01
8.629368094195279948e-01,7.778925163272314425e-01
8.562973288878582556e-01,7.732058666472961805e-01
8.491471938155842336e-01,7.660473589324507948e-01
8.445471735573146788e-01,7.561063950091299057e-01
8.371922668147072644e-01,7.536470530851651084e-01
