9.998830079818390448e-01,9.998771983043271971e-01,9.998841907709464794e-01
9.996569628107663252e-01,9.996234773272109075e-01,9.996542149477011252e-01
9.993551292356596116e-01,9.992821141768996052e-01,9.993464004545393742e-01
9.989914534728480122e-01,9.988745575440471924e-01,9.989828188120111196e-01
9.985938258894597741e-01,9.984204676613374074e-01,9.985756181455738290e-01
9.981538786742384373e-01,9.978995323941920459e-01,9.981186603067644381e-01
9.976759755999260459e-01,9.973306096090762685e-01,9.976152259083761464e-01
9.971548753902530482e-01,9.967246032002747835e-01,9.970562599000208914e-01
9.965932667674802792e-01,9.961098830371580837e-01,9.964568038605605693e-01
9.960130649271952130e-01,9.954336270739279069e-01,9.958238269165010648e-01
9.954145673274015227e-01,9.947182104459686425e-01,9.951747852938436223e-01
9.947724492797330731e-01,9.939750189121673296e-01,9.944960472205884860e-01
9.940872119445928190e-01,9.931838604869013265e-01,9.938165554769632370e-01
9.933487284291647734e-01,9.923450647349307818e-01,9.930758611301855332e-01
9.925161442910938048e-01,9.914402117197850250e-01,9.922673876932608383e-01
9.916112724443837401e-01,9.904933517736965731e-01,9.914158569562631085e-01
9.906414416815754187e-01,9.894345478845770758e-01,9.905307812843412441e-01
9.897053555447185014e-01,9.882487341365203681e-01,9.895847189335751359e-01
9.886375982239477000e-01,9.869303796155842745e-01,9.885270893961223271e-01
9.875734735242901463e-01,9.854740506732279082e-01,9.873425363764680718e-01
9.865223796663061817e-01,9.837975694660141546e-01,9.860908599061606328e-01
9.854623296134444876e-01,9.818959866645714518e-01,9.847290994747649462e-01
9.844428841937756802e-01,9.796027282978643225e-01,9.833284452367934136e-01
9.833112939327968149e-01,9.770470754089792820e-01,9.818491804820987934e-01
9.821594538717387524e-01,9.742016613446009554e-01,9.802534558359278227e-01
9.810140191850802438e-01,9.715018959595246306e-01,9.786700790810816120e-01
9.798375219837425210e-01,9.686669684139785907e-01,9.769961843137064950e-01
9.787072611863789628e-01,9.655375041386977664e-01,9.750512991604987079e-01
9.774933668102498974e-01,9.624953756323154641e-01,9.727656595818586771e-01
9.761693359293336369e-01,9.593874271908210405e-01,9.700550819339908148e-01
9.747941563269286736e-01,9.562254547131189275e-01,9.670502510933913776e-01
9.734574493007418505e-01,9.529421552079736513e-01,9.637358940697843268e-01
9.717352272737895813e-01,9.492642909851075617e-01,9.598598223783815220e-01
9.695454868247141977e-01,9.453035104126734645e-01,9.556844093074680080e-01
9.669848991502134616e-01,9.408896275353051397e-01,9.513298454146505989e-01
9.643385483268951397e-01,9.367327087461700952e-01,9.470073397249589853e-01
9.611553424517662592e-01,9.325334285215328700e-01,9.429058194415331773e-01
9.578108079057581214e-01,9.280234071961210862e-01,9.384261080949976019e-01
9.542250688655153912e-01,9.226088031282609903e-01,9.331488561597702791e-01
9.501942883241790705e-01,9.165017037307360281e-01,9.271039453265107477e-01
9.463226814659126962e-01,9.106443119686197241e-01,9.202400357880630155e-01
9.413583089677539650e-01,9.048599117418031357e-01,9.135454611302301631e-01
9.360031141384049791e-01,8.980217654993674081e-01,9.068722796835573252e-01
9.311777109846693934e-01,8.902104397216681342e-01,8.994831142736575691e-01
9.268389387326785300e-01,8.815865179596095169e-01,8.915641394536513165e-01
9.233791596368505772e-01,8.719913450385707865e-01,8.830624747568153188e-01
9.205424305288785192e-01,8.604733616969137966e-01,8.750877605951005167e-01
9.168844808103794319e-01,8.469630617465694344e-01,8.669161881928768576e-01
9.114745280472845712e-01,8.308819302399741424e-01,8.576490872295694512e-01
9.059222654043433964e-01,8.150779067276857637e-01,8.484749717152394455e-01
8.996698395470752452e-01,7.984070650726629026e-01,8.391859818673421678e-01
8.926854672657641432e-01,7.811068581159905655e-01,8.301526792737154992e-01
8.843718312153369121e-01,7.604152480671985126e-01,8.186057652420398734e-01
8.753595190296018513e-01,7.383897408942604601e-01,8.055725414522191263e-01
8.667151667811577864e-01,7.178789840293773317e-01,7.935229916170531972e-01
8.592759687568994886e-01,6.945713729862226238e-01,7.810427207869310440e-01
8.514863501700203896e-01,6.684253022299255775e-01,7.671730407605306112e-01
8.451993080501428723e-01,6.387387953365147863e-01,7.506818711118005139e-01
8.390624810256683830e-01,6.120627576617726495e-01,7.332251295118376033e-01
8.323522711806419228e-01,5.862183828493395810e-01,7.162548849490836256e-01
8.281294688667411030e-01,5.614723837845456700e-01,7.019088766190645368e-01
8.220372808334410752e-01,5.361695514315307776e-01,6.894436577772641295e-01
8.155056792680225319e-01,5.107395543581046971e-01,6.797879482999295009e-01
8.069853483112187087e-01,4.817246332396379893e-01,6.690232003697477170e-01
7.954532083718153235e-01,4.543421392751905707e-01,6.556404731620137927e-01
7.839005088085457817e-01,4.270332773621335343e-01,6.426830022955175581e-01
7.760844911337616558e-01,4.028158389466170997e-01,6.275142870226176894e-01
7.677225401036256169e-01,3.773075693639874606e-01,6.102931698077533884e-01
7.575387210591851828e-01,3.556910487439576829e-01,5.915418043680673588e-01
7.489701633990508700e-01,3.381850974122709852e-01,5.727785220652503728e-01
7.400246465784815486e-01,3.219872903828204236e-01,5.573148038934560011e-01
7.275413643504053951e-01,3.060223245475647280e-01,5.442789138916677150e-01
7.132978360899706605e-01,2.914781148968275115e-01,5.290719404308479312e-01
6.948268081951449737e-01,2.793155109159538574e-01,5.120561063611067665e-01
6.763703816154388315e-01,2.652885577029794884e-01,4.932844675326257811e-01
6.623999894209158246e-01,2.550528433305881970e-01,4.752954173394498549e-01
6.544393923596915075e-01,2.473636522438712460e-01,4.603072294921717877e-01
6.433820395842135831e-01,2.361557544144944065e-01,4.448729723766851607e-01
6.270682723004935566e-01,2.280995344804714886e-01,4.263105883047783595e-01
6.100586418416523715e-01,2.205218206730884534e-01,4.094688416996965508e-01
5.924847675408870806e-01,2.142799927710852537e-01,3.938739016611527144e-01
5.733222580243393374e-01,2.109707655330689546e-01,3.764664878218139665e-01
5.462522392579207686e-01,2.039929341096270721e-01,3.603189013329813339e-01
5.157984573435908660e-01,1.991753910479472922e-01,3.431278483380254540e-01
4.813646650694207718e-01,1.980289632304011727e-01,3.264113057185336064e-01
