7.378828334921871956e-01,6.937734216533086862e-01,7.773484481556923731e-01,8.711081726879920106e-01,6.862388652451287818e-01
7.545376129653244002e-01,7.107964841130230971e-01,7.880812697906155462e-01,8.835584602620245587e-01,7.003744855403892799e-01
7.645028247090726037e-01,7.220394611481477654e-01,7.943049183975552374e-01,8.909047196785088163e-01,7.090737979252139667e-01
7.714102683716439479e-01,7.308548107605308264e-01,7.983847555996250733e-01,8.958735813514840940e-01,7.149807320587074910e-01
7.767155886327926639e-01,7.375178860598569086e-01,8.018079889995648468e-01,8.994667132631176676e-01,7.201085856888014280e-01
7.813309501062422058e-01,7.437909287393965618e-01,8.038750053091658909e-01,9.028402430995553507e-01,7.242435131523119463e-01
7.847675562888458689e-01,7.480099404859209544e-01,8.059231505148530816e-01,9.050078077448412417e-01,7.280656016320753432e-01
7.879305069354933799e-01,7.524101420978537291e-01,8.080482826675671193e-01,9.065586970676974277e-01,7.304735319384680903e-01
7.906132376630333747e-01,7.561278577481788110e-01,8.095266290252505215e-01,9.084692094924683436e-01,7.328545510324251389e-01
7.930681437227169450e-01,7.597896522894495019e-01,8.113319553335466283e-01,9.098920114757045319e-01,7.347111680231424025e-01
7.951270304463656791e-01,7.629529321465240432e-01,8.126958870854765760e-01,9.112466034969567419e-01,7.366515051626615351e-01
7.972436117227841290e-01,7.655451786672006209e-01,8.140905750475616598e-01,9.122722905895982448e-01,7.381878594166079166e-01
7.993329429858085922e-01,7.682085551608279772e-01,8.151386185973855669e-01,9.137388560264856352e-01,7.394475324588279941e-01
8.009296997178871891e-01,7.711926828321378213e-01,8.165921012742415330e-01,9.151164807489204911e-01,7.409801705450486109e-01
8.023427805107392619e-01,7.730397923468056431e-01,8.174849072000949235e-01,9.159908701682728527e-01,7.421419159307638402e-01
8.037894992740463040e-01,7.741886746319643908e-01,8.186013359052497496e-01,9.169005093180385702e-01,7.431506296472769613e-01
8.055672611820748896e-01,7.763163706922400209e-01,8.193395955178000012e-01,9.174175923194378690e-01,7.442191083595177670e-01
8.067209357238479539e-01,7.781520293307305769e-01,8.200959720451039825e-01,9.181176480492840852e-01,7.453493853129651292e-01
8.081157585516310915e-01,7.791453047558827283e-01,8.204795923727979945e-01,9.191152873379184740e-01,7.470619247834909826e-01
8.089547930814725563e-01,7.808424946727490212e-01,8.211865184228401837e-01,9.196667752682176067e-01,7.475533395745618259e-01
8.102601788278642747e-01,7.827421905070783836e-01,8.219871193468571979e-01,9.204643829371260688e-01,7.479350735325377419e-01
8.109226201745062257e-01,7.842257130415586364e-01,8.226398742414540166e-01,9.211862023030594759e-01,7.487056290022708893e-01
8.118733380004513611e-01,7.854957642353478375e-01,8.235337764437363761e-01,9.216318380136604427e-01,7.496707043945384230e-01
8.129128715156450635e-01,7.870971279319547431e-01,8.244315758776251668e-01,9.220898993448158887e-01,7.505047605340751105e-01
8.138703604326662511e-01,7.888734497252818390e-01,8.249188394012786363e-01,9.227206522397972677e-01,7.513678496487689040e-01
8.147917383278171499e-01,7.902964866210322459e-01,8.256353252493502382e-01,9.232770414629984934e-01,7.520861906103711858e-01
8.153638713927794379e-01,7.924712412058291244e-01,8.263057230135154585e-01,9.238936175288190444e-01,7.528417746426356860e-01
8.162550125574837834e-01,7.940504028429435923e-01,8.266056281636527947e-01,9.243911845750805156e-01,7.534952085695296731e-01
8.166321626091610497e-01,7.956532762611284726e-01,8.271183872946203941e-01,9.249483858477411946e-01,7.543937053238988222e-01
8.175937022040923319e-01,7.975865694141209827e-01,8.277108398115593513e-01,9.254083752779173055e-01,7.549690097190684401e-01
8.183361309200168909e-01,7.991331626297210056e-01,8.279884326046574872e-01,9.260506075114466329e-01,7.554549763424107667e-01
8.188032657221643307e-01,8.007888355506171951e-01,8.291405616062531569e-01,9.264178812373213834e-01,7.560563530357317097e-01
8.192838039149954454e-01,8.019929878411767854e-01,8.297018653766016216e-01,9.269466496625067276e-01,7.564060887288154289e-01
8.198371061927515191e-01,8.033041583472793068e-01,8.301938523971569284e-01,9.274355962168201462e-01,7.567756251682093982e-01
8.203997348087249675e-01,8.044130754761259494e-01,8.306935777461579296e-01,9.278958846054840004e-01,7.575008042604097769e-01
8.206099796180998940e-01,8.049915852406295258e-01,8.310005918927503288e-01,9.281477906638949671e-01,7.576511650165067557e-01
8.211870840595734133e-01,8.060024696438621294e-01,8.312526340485524301e-01,9.283846553340573404e-01,7.579614402697844033e-01
8.219281665372109025e-01,8.071125244895932527e-01,8.318845101561886946e-01,9.286276770496156852e-01,7.586282709390981260e-01
8.223892765806600780e-01,8.084298940055743010e-01,8.321321107440156073e-01,9.290089790392321856e-01,7.590024283124741089e-01
8.229828389373935460e-01,8.098411635324658242e-01,8.324252208693305732e-01,9.294450329180016235e-01,7.596060886504482079e-01
8.235867281010182950e-01,8.105735478020620333e-01,8.329396484779123533e-01,9.298201512133749125e-01,7.602605009770220246e-01
8.243671230491861346e-01,8.114853033640955227e-01,8.331857253080298120e-01,9.300397546653736969e-01,7.606867142353503919e-01
8.251513903071631129e-01,8.122867536738653804e-01,8.335769266505246300e-01,9.304080574521801372e-01,7.613633306221678776e-01
8.257867297358292280e-01,8.133860458016493045e-01,8.339213361471427000e-01,9.306439904568284405e-01,7.624417837907131457e-01
8.268577304101749625e-01,8.138211993386910148e-01,8.338059230581686965e-01,9.310005439148655304e-01,7.630882954526345685e-01
8.272324798868234685e-01,8.147062092457248994e-01,8.338083156144517893e-01,9.311537320952505414e-01,7.632627163337434295e-01
8.276472654574159593e-01,8.152131342911751455e-01,8.341473222659507858e-01,9.312844085424657470e-01,7.632834380669699659e-01
8.281359093810564120e-01,8.159648455956634017e-01,8.343515040861986254e-01,9.315226677060494120e-01,7.633763749605045890e-01
8.285308002030964403e-01,8.167856099149178872e-01,8.346187245088048101e-01,9.317016031802665132e-01,7.634775104689649483e-01
8.290621939406920271e-01,8.178330205483018700e-01,8.347528211639412277e-01,9.319417014909330277e-01,7.633235486161050742e-01
8.294254089384611728e-01,8.185604959982339945e-01,8.350986183769879556e-01,9.323603712798769205e-01,7.641885433579748144e-01
8.300375000338496845e-01,8.194122873439344534e-01,8.350557142192265303e-01,9.329392103284430693e-01,7.642259264274379182e-01
8.308881901299358663e-01,8.206902309609465096e-01,8.354889511267665769e-01,9.332330874421806977e-01,7.642471270415940321e-01
8.316785532092252353e-01,8.216499199403942688e-01,8.360574334298062071e-01,9.336641501755866823e-01,7.640607543278702396e-01
8.321491351794361169e-01,8.225017916489244518e-01,8.365089883340810495e-01,9.341377996611733847e-01,7.637226057552718439e-01
8.326513209193290299e-01,8.233768348249383973e-01,8.368028130088569494e-01,9.342990772604026217e-01,7.641183493268168814e-01
8.332422139834104735e-01,8.245102323149791079e-01,8.371479717435397205e-01,9.346036093556536750e-01,7.646118768624904360e-01
8.337617688472379607e-01,8.255463125263908797e-01,8.372794142321408062e-01,9.348342342020738993e-01,7.647338050298593259e-01
8.338565794166404865e-01,8.265012731747345409e-01,8.374232462648060205e-01,9.351127997008938930e-01,7.643426168652781572e-01
8.342505627759833065e-01,8.274722371072169569e-01,8.377875139329382659e-01,9.351490716154530203e-01,7.646054916452058592e-01
8.344833466000401989e-01,8.279622659144110219e-01,8.381627587068810614e-01,9.355231649200737021e-01,7.651288274194008032e-01
8.351055908062169353e-01,8.287685639256608949e-01,8.383112713864624421e-01,9.356127177000865824e-01,7.658347404021125238e-01
8.355041176698042582e-01,8.296143199613882357e-01,8.383640419180752312e-01,9.359426442197263940e-01,7.663392408203967276e-01
8.360747802654321381e-01,8.299312967430310106e-01,8.390076923736199399e-01,9.362844086239355823e-01,7.662245528941444839e-01
8.358371046186724440e-01,8.309937193787971799e-01,8.395029806486782320e-01,9.365081529957883788e-01,7.666486301821957561e-01
8.360390503336175838e-01,8.314276894821048813e-01,8.398245677088331806e-01,9.367350233545745919e-01,7.665575119266968551e-01
8.362147552659644489e-01,8.320876642402125212e-01,8.403078651685578215e-01,9.368371112608504525e-01,7.671290759521011138e-01
8.365412798891546098e-01,8.329127304327869075e-01,8.406882543084768233e-01,9.370434000504155314e-01,7.676864348534762073e-01
8.369965824765543960e-01,8.335601765287430354e-01,8.409642488373155755e-01,9.372443511096253399e-01,7.682231114258357696e-01
