9.733535091991798449e-01,9.799064023212276098e-01,9.714469689613208780e-01,9.782171317207604133e-01,9.856517604561350065e-01
9.699109327701276317e-01,9.771174006583409621e-01,9.682259649051201400e-01,9.751020895895575746e-01,9.840860406139471106e-01
9.676574909376187694e-01,9.753543541067070111e-01,9.661345776120524587e-01,9.730581489126006733e-01,9.831173822198211454e-01
9.659573524340328010e-01,9.739130562519227041e-01,9.644211333655390295e-01,9.714829839630895192e-01,9.822734824129869535e-01
9.644455417957016330e-01,9.728459816415426786e-01,9.631104013639102401e-01,9.699504124227359414e-01,9.816399101347822453e-01
9.631730470314600057e-01,9.719644382069868582e-01,9.618977789123309696e-01,9.687954292902449804e-01,9.809635996461525398e-01
9.619593409406405060e-01,9.710568844452480697e-01,9.607248726016950346e-01,9.674937126860213565e-01,9.805087716285987298e-01
9.611133266937479380e-01,9.702421793418832818e-01,9.600132432410557470e-01,9.662208475209465020e-01,9.800374781468826901e-01
9.601280583461027085e-01,9.693639599262413586e-01,9.591995074217781747e-01,9.649248655194087032e-01,9.795722955869182735e-01
9.593711416952050985e-01,9.687008330671669221e-01,9.584494119343943686e-01,9.638879119044205801e-01,9.790820867370561009e-01
9.585574709150304074e-01,9.679773195572585198e-01,9.575983825335544486e-01,9.629629035798589198e-01,9.786687624007956998e-01
9.576722551110146142e-01,9.672888330313340610e-01,9.569312342394692417e-01,9.620041446004093944e-01,9.783395486708136302e-01
9.569397544854769677e-01,9.667479692727147800e-01,9.561275872616539218e-01,9.612640593109799125e-01,9.778917872969007385e-01
9.561622575914004996e-01,9.663301210513776107e-01,9.554596055061727045e-01,9.603263957435385079e-01,9.775407295955808040e-01
9.554369127907972326e-01,9.657433499122594078e-01,9.549378558538290651e-01,9.595506271401605947e-01,9.772614986366399137e-01
9.549203542362399988e-01,9.651506747205425008e-01,9.544761984082078543e-01,9.586582204574107813e-01,9.769839441439243100e-01
9.541820849033531005e-01,9.647259709049136323e-01,9.539548595238166451e-01,9.578169551399280390e-01,9.766722533741856171e-01
9.536068698275241839e-01,9.640528552304029608e-01,9.534128751270910529e-01,9.568634462295083631e-01,9.763268152335998762e-01
9.531544910078042498e-01,9.634609433235654663e-01,9.527314376072277824e-01,9.562804719952412436e-01,9.761352192343024647e-01
9.525192729912779210e-01,9.629978512910246646e-01,9.521163222881587895e-01,9.555192094681845827e-01,9.758026501792691487e-01
9.517345565671717633e-01,9.624769679032886271e-01,9.516164829366795530e-01,9.548938014830967713e-01,9.754576322369551411e-01
9.510496668543054755e-01,9.620434651941484061e-01,9.510598617046795988e-01,9.541426206859258130e-01,9.751734588923283154e-01
9.506730271752150685e-01,9.615762971475191323e-01,9.507819869878427754e-01,9.534562475369430246e-01,9.750078451811892144e-01
9.502157309118393069e-01,9.610261050906517832e-01,9.501755789365148308e-01,9.527626872336419916e-01,9.748068620954013497e-01
9.495244131235907048e-01,9.605210657605851576e-01,9.497357098768922645e-01,9.520362715241337259e-01,9.745391240280422140e-01
9.490444022120034795e-01,9.599271613306761264e-01,9.493971227082127484e-01,9.513719557560209594e-01,9.742411953926857215e-01
9.485986751693562535e-01,9.595222420132953900e-01,9.490714450599625485e-01,9.507891345698543661e-01,9.740109232269518191e-01
9.483347515030847719e-01,9.590810235515271343e-01,9.484255568152998306e-01,9.502656962302419297e-01,9.737347092499425427e-01
9.478369266035430174e-01,9.585265518461214551e-01,9.480414086640207572e-01,9.494862653309162903e-01,9.735938311370864184e-01
9.475984386681672866e-01,9.581074827565230212e-01,9.476939563155613033e-01,9.488551976144861122e-01,9.732930642281281131e-01
9.470939490775964753e-01,9.577182993241707409e-01,9.470853582700738960e-01,9.482564073822723483e-01,9.730721548642035090e-01
9.463762299547757717e-01,9.573369299187981518e-01,9.468489057912724549e-01,9.474737763032357041e-01,9.729038374387959376e-01
9.458863473577472369e-01,9.568676736119289261e-01,9.464203036059412044e-01,9.470156543948925476e-01,9.726213874317419794e-01
9.456744922807666098e-01,9.565387355959574789e-01,9.458668122727628136e-01,9.462841145639286911e-01,9.723307605962968614e-01
9.452680677131070075e-01,9.560821997800503791e-01,9.455781780065384279e-01,9.453884921759937443e-01,9.722626941666356881e-01
9.446738020394677138e-01,9.555198197300939222e-01,9.451645583405757778e-01,9.445783360378476878e-01,9.719167137466007134e-01
9.442150020824190415e-01,9.549759072634042001e-01,9.446376803278508927e-01,9.438127735843060417e-01,9.716560727598174685e-01
9.438591093213181127e-01,9.547120257458576731e-01,9.442406029212181418e-01,9.430015901426895830e-01,9.714735471772553144e-01
9.433948330085943912e-01,9.545268917207316850e-01,9.436492069769368829e-01,9.424980182772155768e-01,9.713450292505860784e-01
